CODE ,DESCRIPTION,QTY,UNIT PRICE,DATE,TIME,TYPE,PAYMENT METHOD,TOTAL AMOUNT
2A,Sweet & Sour Sauce Chicken,1,7,30/12/2024,11:47:18,Take Out,QR Pay,7
9,Teriyaki Sauce Duck,1,9,30/12/2024,11:47:18,Take Out,QR Pay,9
9B,Black Pepper Sauce Duck,2,9,30/12/2024,12:04:47,Take Out,QR Pay,18
11B,Fried Fish Ball (7 pcs),1,5,30/12/2024,12:08:07,Take Out,QR Pay,5
6A,Si Chuan Mala Sauce Chicken,2,8,30/12/2024,12:08:07,Take Out,QR Pay,16
6A,Si Chuan Mala Sauce Chicken,1,8,30/12/2024,12:10:11,Dine In,QR Pay,8
7B,Honey Sauce Fish,1,9,30/12/2024,12:10:11,Dine In,QR Pay,9
1MA,Salt Egg Sauce (Mala) Chicken,1,8.5,30/12/2024,12:10:14,Dine In,QR Pay,8.5
2B,Sweet & Sour Sauce Fish,1,8,30/12/2024,12:10:59,Dine In,Cash,8
11,Fried Chicken Wan-Tan (5 pcs),1,5,30/12/2024,12:10:59,Dine In,Cash,5
1B,Salt Egg Butter Milk Fish,1,9,30/12/2024,12:11:36,Dine In,QR Pay,9
13,Cantonise Yuen Yang (Ladna Kuey Teow),1,6.5,30/12/2024,12:11:36,Dine In,QR Pay,6.5
9,Teriyaki Sauce Duck,1,9,30/12/2024,12:11:36,Dine In,QR Pay,9
4B,Gong Bao Sauce Fish,1,8,30/12/2024,12:13:18,Dine In,QR Pay,8
11C,Fried Golden Fish Roll (2 pcs),1,5,30/12/2024,12:13:18,Dine In,QR Pay,5
5B,Thai Patpet Sauce Fish,1,9,30/12/2024,12:13:18,Dine In,QR Pay,9
9,Teriyaki Sauce Duck,1,9,30/12/2024,12:25:05,Dine In,Cash,9
5A,Thai Patpet Sauce Chicken,1,8,30/12/2024,12:34:46,Dine In,Cash,8
1MA,Salt Egg Sauce (Mala) Chicken,1,8.5,30/12/2024,12:34:59,Dine In,Cash,8.5
1B,Salt Egg Butter Milk Fish,1,9,30/12/2024,12:36:12,Take Out,QR Pay,9
14,Cantonise Yi Mee,1,6.5,30/12/2024,12:36:12,Take Out,QR Pay,6.5
11A,Fried Chicken Roll (2 pcs),1,5,30/12/2024,12:36:12,Take Out,QR Pay,5
11,Fried Chicken Wan-Tan (5 pcs),1,5,30/12/2024,12:37:34,Dine In,QR Pay,5
7B,Honey Sauce Fish,1,9,30/12/2024,12:37:34,Dine In,QR Pay,9
1A,Salt Egg Butter Milk Chicken,1,8,30/12/2024,12:39:15,Dine In,Cash,8
11A,Fried Chicken Roll (2 pcs),1,5,30/12/2024,12:39:15,Dine In,Cash,5
2A,Sweet & Sour Sauce Chicken,1,7,30/12/2024,12:42:21,Dine In,Cash,7
5B,Thai Patpet Sauce Fish,1,9,30/12/2024,12:42:21,Dine In,Cash,9
9,Teriyaki Sauce Duck,1,9,30/12/2024,12:43:24,Take Out,QR Pay,9
2B,Sweet & Sour Sauce Fish,1,8,30/12/2024,12:43:24,Take Out,QR Pay,8
1MB,Salt Egg Sauce (Mala) Fish,1,9.5,30/12/2024,12:46:12,Take Out,QR Pay,9.5
13,Cantonise Yuen Yang (Ladna Kuey Teow),1,6.5,30/12/2024,12:48:45,Dine In,Cash,6.5
11,Fried Chicken Wan-Tan (5 pcs),1,5,30/12/2024,12:48:45,Dine In,Cash,5
5A,Thai Patpet Sauce Chicken,1,8,30/12/2024,12:48:45,Dine In,Cash,8
2A,Sweet & Sour Sauce Chicken,1,7,30/12/2024,12:52:49,Take Out,QR Pay,7
2B,Sweet & Sour Sauce Fish,1,8,30/12/2024,12:52:49,Take Out,QR Pay,8
9M,Salt Egg Mala Sauce Duck,1,9,30/12/2024,12:54:56,Dine In,QR Pay,9
6B,Si Chuan Mala Sauce Fish,1,9,30/12/2024,12:54:56,Dine In,QR Pay,9
7B,Honey Sauce Fish,1,9,30/12/2024,12:54:56,Dine In,QR Pay,9
13,Cantonise Yuen Yang (Ladna Kuey Teow),1,6.5,30/12/2024,12:55:48,Take Out,QR Pay,6.5
6A,Si Chuan Mala Sauce Chicken,1,8,30/12/2024,13:00:15,Dine In,Cash,8
8B,Black Paper Sauce Fish,1,9,30/12/2024,13:11:12,Take Out,QR Pay,9
9B,Black Pepper Sauce Duck,1,9,30/12/2024,13:11:12,Take Out,QR Pay,9
6B,Si Chuan Mala Sauce Fish,1,9,30/12/2024,13:14:41,Take Out,QR Pay,9
4A,Gong Bao Sauce Chicken,1,7,30/12/2024,13:20:15,Dine In,QR Pay,7
1B,Salt Egg Butter Milk Fish,1,9,30/12/2024,13:21:22,Take Out,QR Pay,9
2B,Sweet & Sour Sauce Fish,1,8,30/12/2024,13:21:22,Take Out,QR Pay,8
5A,Thai Patpet Sauce Chicken,1,8,30/12/2024,13:21:22,Take Out,QR Pay,8
9,Teriyaki Sauce Duck,1,9,30/12/2024,13:22:42,Take Out,QR Pay,9
9M,Salt Egg Mala Sauce Duck,1,9,30/12/2024,13:22:42,Take Out,QR Pay,9
4A,Gong Bao Sauce Chicken,1,7,30/12/2024,13:22:42,Take Out,QR Pay,7
1B,Salt Egg Butter Milk Fish,1,9,30/12/2024,13:27:49,Take Out,QR Pay,9
1MA,Salt Egg Sauce (Mala) Chicken,1,8.5,30/12/2024,13:27:49,Take Out,QR Pay,8.5
6A,Si Chuan Mala Sauce Chicken,1,8,30/12/2024,13:27:49,Take Out,QR Pay,8
7B,Honey Sauce Fish,1,9,30/12/2024,13:27:53,Dine In,Cash,9
1A,Salt Egg Butter Milk Chicken,1,8,30/12/2024,13:32:16,Dine In,Cash,8
11C,Fried Golden Fish Roll (2 pcs),1,5,30/12/2024,13:34:05,Dine In,Cash,5
8A,Black Paper Sauce Chicken,1,8,30/12/2024,13:37:47,Dine In,Cash,8
1B,Salt Egg Butter Milk Fish,1,9,30/12/2024,13:37:47,Dine In,Cash,9
2B,Sweet & Sour Sauce Fish,1,8,30/12/2024,13:39:16,Dine In,QR Pay,8
1A,Salt Egg Butter Milk Chicken,1,8,30/12/2024,13:41:23,Take Out,QR Pay,8
1MA,Salt Egg Sauce (Mala) Chicken,1,8.5,30/12/2024,13:41:23,Take Out,QR Pay,8.5
11A,Fried Chicken Roll (2 pcs),1,5,30/12/2024,13:41:23,Take Out,QR Pay,5
8A,Black Paper Sauce Chicken,1,8,30/12/2024,13:42:52,Take Out,QR Pay,8
9B,Black Pepper Sauce Duck,1,9,30/12/2024,13:46:57,Dine In,Cash,9
8A,Black Paper Sauce Chicken,1,8,30/12/2024,13:48:22,Take Out,QR Pay,8
8B,Black Paper Sauce Fish,1,9,30/12/2024,13:49:48,Dine In,Cash,9
2A,Sweet & Sour Sauce Chicken,1,7,30/12/2024,13:49:48,Dine In,Cash,7
11C,Fried Golden Fish Roll (2 pcs),1,5,30/12/2024,13:49:48,Dine In,Cash,5
11A,Fried Chicken Roll (2 pcs),1,5,30/12/2024,13:53:57,Dine In,QR Pay,5
6A,Si Chuan Mala Sauce Chicken,1,8,30/12/2024,13:53:57,Dine In,QR Pay,8
8A,Black Paper Sauce Chicken,1,8,30/12/2024,13:55:46,Dine In,QR Pay,8
4A,Gong Bao Sauce Chicken,2,7,30/12/2024,13:55:46,Dine In,QR Pay,14
5B,Thai Patpet Sauce Fish,1,9,30/12/2024,14:00:04,Dine In,Cash,9
4B,Gong Bao Sauce Fish,1,8,30/12/2024,14:00:54,Dine In,QR Pay,8
7A,Honey Sauce Chicken,1,8,30/12/2024,14:00:54,Dine In,QR Pay,8
11A,Fried Chicken Roll (2 pcs),1,5,30/12/2024,14:04:23,Take Out,QR Pay,5
5A,Thai Patpet Sauce Chicken,1,8,30/12/2024,14:04:23,Take Out,QR Pay,8
4B,Gong Bao Sauce Fish,1,8,30/12/2024,14:07:08,Dine In,QR Pay,8
7A,Honey Sauce Chicken,1,8,30/12/2024,14:07:08,Dine In,QR Pay,8
7B,Honey Sauce Fish,1,9,30/12/2024,14:07:08,Dine In,QR Pay,9
9B,Black Pepper Sauce Duck,1,9,30/12/2024,14:08:12,Take Out,QR Pay,9
5B,Thai Patpet Sauce Fish,1,9,30/12/2024,14:08:12,Take Out,QR Pay,9
14,Cantonise Yi Mee,1,6.5,30/12/2024,14:09:22,Dine In,Cash,6.5
5B,Thai Patpet Sauce Fish,1,9,30/12/2024,14:09:22,Dine In,Cash,9
6A,Si Chuan Mala Sauce Chicken,1,8,30/12/2024,14:09:22,Dine In,Cash,8
1A,Salt Egg Butter Milk Chicken,1,8,30/12/2024,14:11:23,Take Out,QR Pay,8
1MB,Salt Egg Sauce (Mala) Fish,1,9.5,30/12/2024,14:11:23,Take Out,QR Pay,9.5
11,Fried Chicken Wan-Tan (5 pcs),1,5,30/12/2024,14:11:23,Take Out,QR Pay,5
1A,Salt Egg Butter Milk Chicken,1,8,30/12/2024,14:13:11,Dine In,QR Pay,8
9M,Salt Egg Mala Sauce Duck,2,9,30/12/2024,14:13:11,Dine In,QR Pay,18
13,Cantonise Yuen Yang (Ladna Kuey Teow),1,6.5,30/12/2024,14:19:56,Take Out,QR Pay,6.5
6B,Si Chuan Mala Sauce Fish,1,9,30/12/2024,14:19:56,Take Out,QR Pay,9
14,Cantonise Yi Mee,1,6.5,30/12/2024,14:22:42,Dine In,Cash,6.5
9,Teriyaki Sauce Duck,1,9,30/12/2024,14:22:42,Dine In,Cash,9
6B,Si Chuan Mala Sauce Fish,1,9,30/12/2024,14:22:42,Dine In,Cash,9
14,Cantonise Yi Mee,1,6.5,30/12/2024,14:23:05,Take Out,QR Pay,6.5
3B,Jin Xiang Sauce Fish,1,8,30/12/2024,14:23:05,Take Out,QR Pay,8
6A,Si Chuan Mala Sauce Chicken,1,8,30/12/2024,14:23:05,Take Out,QR Pay,8
2B,Sweet & Sour Sauce Fish,1,8,30/12/2024,14:24:40,Take Out,QR Pay,8
3B,Jin Xiang Sauce Fish,1,8,30/12/2024,14:24:40,Take Out,QR Pay,8
3A,Jin Xiang Sauce Chicken,1,7,30/12/2024,14:30:56,Dine In,QR Pay,7
13,Cantonise Yuen Yang (Ladna Kuey Teow),1,6.5,30/12/2024,14:31:42,Dine In,QR Pay,6.5
6A,Si Chuan Mala Sauce Chicken,1,8,30/12/2024,14:31:42,Dine In,QR Pay,8
9B,Black Pepper Sauce Duck,1,9,30/12/2024,14:32:43,Dine In,Cash,9
11,Fried Chicken Wan-Tan (5 pcs),1,5,30/12/2024,14:32:43,Dine In,Cash,5
1MA,Salt Egg Sauce (Mala) Chicken,1,8.5,30/12/2024,14:35:59,Dine In,Cash,8.5
5A,Thai Patpet Sauce Chicken,1,8,30/12/2024,14:35:59,Dine In,Cash,8
6A,Si Chuan Mala Sauce Chicken,1,8,30/12/2024,14:35:59,Dine In,Cash,8
1MB,Salt Egg Sauce (Mala) Fish,1,9.5,30/12/2024,14:40:30,Take Out,QR Pay,9.5
3A,Jin Xiang Sauce Chicken,1,7,30/12/2024,14:40:41,Dine In,QR Pay,7
4A,Gong Bao Sauce Chicken,1,7,30/12/2024,14:40:41,Dine In,QR Pay,7
3A,Jin Xiang Sauce Chicken,1,7,30/12/2024,14:42:04,Dine In,Cash,7
5B,Thai Patpet Sauce Fish,1,9,30/12/2024,14:42:04,Dine In,Cash,9
11,Fried Chicken Wan-Tan (5 pcs),1,5,30/12/2024,14:48:41,Dine In,QR Pay,5
6B,Si Chuan Mala Sauce Fish,1,9,30/12/2024,14:48:41,Dine In,QR Pay,9
7A,Honey Sauce Chicken,1,8,30/12/2024,14:48:41,Dine In,QR Pay,8
1MA,Salt Egg Sauce (Mala) Chicken,1,8.5,30/12/2024,14:52:06,Take Out,QR Pay,8.5
5A,Thai Patpet Sauce Chicken,1,8,30/12/2024,14:52:06,Take Out,QR Pay,8
8B,Black Paper Sauce Fish,1,9,30/12/2024,14:54:20,Dine In,QR Pay,9
6A,Si Chuan Mala Sauce Chicken,1,8,30/12/2024,14:54:20,Take Out,QR Pay,8
8B,Black Paper Sauce Fish,1,9,30/12/2024,14:56:38,Dine In,QR Pay,9
1MA,Salt Egg Sauce (Mala) Chicken,1,8.5,30/12/2024,14:57:47,Take Out,QR Pay,8.5
4A,Gong Bao Sauce Chicken,1,7,30/12/2024,15:00:40,Take Out,QR Pay,7
3A,Jin Xiang Sauce Chicken,1,7,30/12/2024,15:02:28,Dine In,QR Pay,7
7A,Honey Sauce Chicken,1,8,30/12/2024,15:02:28,Dine In,QR Pay,8
7B,Honey Sauce Fish,1,9,30/12/2024,15:02:28,Dine In,QR Pay,9
9M,Salt Egg Mala Sauce Duck,1,9,30/12/2024,15:07:20,Dine In,Cash,9
7A,Honey Sauce Chicken,1,8,30/12/2024,15:07:20,Dine In,Cash,8
8A,Black Paper Sauce Chicken,1,8,30/12/2024,15:07:33,Take Out,QR Pay,8
2B,Sweet & Sour Sauce Fish,1,8,30/12/2024,15:07:33,Take Out,QR Pay,8
4B,Gong Bao Sauce Fish,1,8,30/12/2024,15:07:33,Take Out,QR Pay,8
4B,Gong Bao Sauce Fish,1,8,30/12/2024,15:22:33,Dine In,QR Pay,8
2B,Sweet & Sour Sauce Fish,1,8,30/12/2024,15:24:17,Dine In,Cash,8
8A,Black Paper Sauce Chicken,1,8,30/12/2024,15:26:23,Dine In,QR Pay,8
1B,Salt Egg Butter Milk Fish,1,9,30/12/2024,15:26:23,Dine In,QR Pay,9
5A,Thai Patpet Sauce Chicken,1,8,30/12/2024,15:26:23,Dine In,QR Pay,8
6A,Si Chuan Mala Sauce Chicken,1,8,30/12/2024,15:31:35,Dine In,Cash,8
1MA,Salt Egg Sauce (Mala) Chicken,1,8.5,30/12/2024,15:36:32,Take Out,QR Pay,8.5
14,Cantonise Yi Mee,1,6.5,30/12/2024,15:36:32,Take Out,QR Pay,6.5
9M,Salt Egg Mala Sauce Duck,1,9,30/12/2024,15:38:28,Take Out,QR Pay,9
4A,Gong Bao Sauce Chicken,1,7,30/12/2024,15:38:28,Take Out,QR Pay,7
13,Cantonise Yuen Yang (Ladna Kuey Teow),1,6.5,30/12/2024,15:39:57,Dine In,Cash,6.5
5B,Thai Patpet Sauce Fish,1,9,30/12/2024,15:39:57,Dine In,Cash,9
13,Cantonise Yuen Yang (Ladna Kuey Teow),1,6.5,30/12/2024,15:40:45,Take Out,QR Pay,6.5
6A,Si Chuan Mala Sauce Chicken,1,8,30/12/2024,15:40:45,Take Out,QR Pay,8
2B,Sweet & Sour Sauce Fish,1,8,30/12/2024,15:41:43,Take Out,QR Pay,8
8A,Black Paper Sauce Chicken,1,8,30/12/2024,15:42:33,Take Out,QR Pay,8
14,Cantonise Yi Mee,1,6.5,30/12/2024,15:42:33,Take Out,QR Pay,6.5
13,Cantonise Yuen Yang (Ladna Kuey Teow),1,6.5,30/12/2024,15:44:47,Dine In,QR Pay,6.5
6B,Si Chuan Mala Sauce Fish,1,9,30/12/2024,15:44:47,Dine In,QR Pay,9
1B,Salt Egg Butter Milk Fish,1,9,30/12/2024,15:48:02,Take Out,QR Pay,9
14,Cantonise Yi Mee,1,6.5,30/12/2024,15:48:02,Take Out,QR Pay,6.5
2A,Sweet & Sour Sauce Chicken,1,7,30/12/2024,15:48:02,Take Out,QR Pay,7
4A,Gong Bao Sauce Chicken,1,7,30/12/2024,16:09:01,Dine In,Cash,7
5B,Thai Patpet Sauce Fish,1,9,30/12/2024,16:09:01,Dine In,Cash,9
7B,Honey Sauce Fish,1,9,30/12/2024,16:09:01,Dine In,Cash,9
1MB,Salt Egg Sauce (Mala) Fish,1,9.5,30/12/2024,16:10:47,Take Out,QR Pay,9.5
6B,Si Chuan Mala Sauce Fish,1,9,30/12/2024,16:10:47,Take Out,QR Pay,9
11,Fried Chicken Wan-Tan (5 pcs),1,5,30/12/2024,16:19:59,Dine In,Cash,5
4B,Gong Bao Sauce Fish,1,8,30/12/2024,16:19:59,Dine In,Cash,8
8A,Black Paper Sauce Chicken,1,8,30/12/2024,16:23:03,Dine In,QR Pay,8
3A,Jin Xiang Sauce Chicken,1,7,30/12/2024,16:23:03,Dine In,QR Pay,7
4B,Gong Bao Sauce Fish,1,8,30/12/2024,16:23:03,Dine In,QR Pay,8
3B,Jin Xiang Sauce Fish,1,8,30/12/2024,16:35:57,Dine In,QR Pay,8
11C,Fried Golden Fish Roll (2 pcs),1,5,30/12/2024,16:35:57,Dine In,QR Pay,5
4A,Gong Bao Sauce Chicken,1,7,30/12/2024,16:40:53,Take Out,QR Pay,7
8A,Black Paper Sauce Chicken,1,8,30/12/2024,16:42:26,Dine In,QR Pay,8
11C,Fried Golden Fish Roll (2 pcs),1,5,30/12/2024,16:42:26,Dine In,QR Pay,5
1MB,Salt Egg Sauce (Mala) Fish,1,9.5,30/12/2024,16:45:55,Dine In,Cash,9.5
4B,Gong Bao Sauce Fish,1,8,30/12/2024,16:45:55,Dine In,Cash,8
1MA,Salt Egg Sauce (Mala) Chicken,1,8.5,30/12/2024,16:48:05,Take Out,QR Pay,8.5
2A,Sweet & Sour Sauce Chicken,1,7,30/12/2024,16:48:05,Take Out,QR Pay,7
5B,Thai Patpet Sauce Fish,1,9,30/12/2024,16:48:05,Take Out,QR Pay,9
11,Fried Chicken Wan-Tan (5 pcs),1,5,30/12/2024,17:06:47,Take Out,QR Pay,5
1MA,Salt Egg Sauce (Mala) Chicken,1,8.5,30/12/2024,17:06:57,Take Out,QR Pay,8.5
11B,Fried Fish Ball (7 pcs),2,5,30/12/2024,17:06:57,Take Out,QR Pay,10
1A,Salt Egg Butter Milk Chicken,1,8,30/12/2024,17:21:20,Take Out,QR Pay,8
1A,Salt Egg Butter Milk Chicken,1,8,30/12/2024,17:22:22,Dine In,Cash,8
6B,Si Chuan Mala Sauce Fish,2,9,30/12/2024,17:22:22,Dine In,Cash,18
2A,Sweet & Sour Sauce Chicken,1,7,30/12/2024,17:27:43,Take Out,QR Pay,7
2B,Sweet & Sour Sauce Fish,1,8,30/12/2024,17:28:17,Take Out,QR Pay,8
3B,Jin Xiang Sauce Fish,1,8,30/12/2024,17:28:17,Take Out,QR Pay,8
11A,Fried Chicken Roll (2 pcs),1,5,30/12/2024,17:28:17,Take Out,QR Pay,5
14,Cantonise Yi Mee,1,6.5,30/12/2024,17:28:44,Take Out,QR Pay,6.5
1A,Salt Egg Butter Milk Chicken,1,8,30/12/2024,17:35:53,Dine In,Cash,8
1MA,Salt Egg Sauce (Mala) Chicken,1,8.5,30/12/2024,17:35:53,Dine In,Cash,8.5
6A,Si Chuan Mala Sauce Chicken,1,8,30/12/2024,17:35:53,Dine In,Cash,8
8A,Black Paper Sauce Chicken,1,8,30/12/2024,17:40:27,Take Out,QR Pay,8
4A,Gong Bao Sauce Chicken,1,7,30/12/2024,17:40:27,Take Out,QR Pay,7
6B,Si Chuan Mala Sauce Fish,1,9,30/12/2024,17:40:27,Take Out,QR Pay,9
3B,Jin Xiang Sauce Fish,1,8,30/12/2024,17:41:32,Take Out,QR Pay,8
11C,Fried Golden Fish Roll (2 pcs),1,5,30/12/2024,17:41:32,Take Out,QR Pay,5
4A,Gong Bao Sauce Chicken,1,7,30/12/2024,17:58:25,Dine In,QR Pay,7
5A,Thai Patpet Sauce Chicken,1,8,30/12/2024,17:58:25,Dine In,QR Pay,8
14,Cantonise Yi Mee,1,6.5,31/12/2024,11:06:38,Take Out,QR Pay,6.5
4B,Gong Bao Sauce Fish,1,8,31/12/2024,11:06:38,Take Out,QR Pay,8
1A,Salt Egg Butter Milk Chicken,1,8,31/12/2024,11:07:27,Take Out,QR Pay,8
5A,Thai Patpet Sauce Chicken,1,8,31/12/2024,11:07:27,Take Out,QR Pay,8
6B,Si Chuan Mala Sauce Fish,1,9,31/12/2024,11:07:27,Take Out,QR Pay,9
8A,Black Paper Sauce Chicken,1,8,31/12/2024,11:07:30,Take Out,QR Pay,8
1MB,Salt Egg Sauce (Mala) Fish,1,9.5,31/12/2024,11:07:30,Take Out,QR Pay,9.5
7A,Honey Sauce Chicken,1,8,31/12/2024,11:07:30,Take Out,QR Pay,8
14,Cantonise Yi Mee,1,6.5,31/12/2024,11:11:30,Dine In,QR Pay,6.5
2B,Sweet & Sour Sauce Fish,1,8,31/12/2024,11:11:30,Dine In,QR Pay,8
6B,Si Chuan Mala Sauce Fish,1,9,31/12/2024,11:11:30,Dine In,QR Pay,9
9,Teriyaki Sauce Duck,1,9,31/12/2024,11:20:35,Take Out,QR Pay,9
11A,Fried Chicken Roll (2 pcs),1,5,31/12/2024,11:20:35,Take Out,QR Pay,5
6A,Si Chuan Mala Sauce Chicken,1,8,31/12/2024,11:20:35,Take Out,QR Pay,8
9,Teriyaki Sauce Duck,1,9,31/12/2024,11:22:09,Dine In,QR Pay,9
11C,Fried Golden Fish Roll (2 pcs),1,5,31/12/2024,11:22:09,Dine In,QR Pay,5
5B,Thai Patpet Sauce Fish,1,9,31/12/2024,11:24:32,Dine In,QR Pay,9
2B,Sweet & Sour Sauce Fish,1,8,31/12/2024,11:32:19,Dine In,QR Pay,8
5B,Thai Patpet Sauce Fish,1,9,31/12/2024,11:32:19,Dine In,QR Pay,9
6A,Si Chuan Mala Sauce Chicken,1,8,31/12/2024,11:32:19,Dine In,QR Pay,8
3A,Jin Xiang Sauce Chicken,1,7,31/12/2024,11:34:54,Take Out,QR Pay,7
3B,Jin Xiang Sauce Fish,1,8,31/12/2024,11:34:54,Take Out,QR Pay,8
8A,Black Paper Sauce Chicken,1,8,31/12/2024,11:34:56,Take Out,QR Pay,8
5B,Thai Patpet Sauce Fish,1,9,31/12/2024,11:34:56,Take Out,QR Pay,9
3A,Jin Xiang Sauce Chicken,1,7,31/12/2024,11:39:08,Take Out,QR Pay,7
6A,Si Chuan Mala Sauce Chicken,1,8,31/12/2024,11:40:23,Take Out,QR Pay,8
4A,Gong Bao Sauce Chicken,1,7,31/12/2024,11:42:21,Dine In,Cash,7
8A,Black Paper Sauce Chicken,1,8,31/12/2024,11:48:17,Take Out,QR Pay,8
1B,Salt Egg Butter Milk Fish,1,9,31/12/2024,11:48:17,Take Out,QR Pay,9
2A,Sweet & Sour Sauce Chicken,1,7,31/12/2024,11:48:17,Take Out,QR Pay,7
1MA,Salt Egg Sauce (Mala) Chicken,1,8.5,31/12/2024,11:56:36,Take Out,QR Pay,8.5
3B,Jin Xiang Sauce Fish,1,8,31/12/2024,11:56:36,Take Out,QR Pay,8
13,Cantonise Yuen Yang (Ladna Kuey Teow),1,6.5,31/12/2024,12:02:44,Take Out,QR Pay,6.5
2B,Sweet & Sour Sauce Fish,1,8,31/12/2024,12:02:44,Take Out,QR Pay,8
7A,Honey Sauce Chicken,1,8,31/12/2024,12:02:44,Take Out,QR Pay,8
13,Cantonise Yuen Yang (Ladna Kuey Teow),1,6.5,31/12/2024,12:04:38,Dine In,Cash,6.5
4A,Gong Bao Sauce Chicken,1,7,31/12/2024,12:04:38,Dine In,Cash,7
9,Teriyaki Sauce Duck,1,9,31/12/2024,12:10:41,Dine In,Cash,9
11C,Fried Golden Fish Roll (2 pcs),1,5,31/12/2024,12:10:41,Dine In,Cash,5
7A,Honey Sauce Chicken,1,8,31/12/2024,12:10:41,Dine In,Cash,8
1MA,Salt Egg Sauce (Mala) Chicken,1,8.5,31/12/2024,12:10:50,Take Out,QR Pay,8.5
1A,Salt Egg Butter Milk Chicken,1,8,31/12/2024,12:15:19,Dine In,QR Pay,8
9B,Black Pepper Sauce Duck,1,9,31/12/2024,12:15:19,Dine In,QR Pay,9
5B,Thai Patpet Sauce Fish,1,9,31/12/2024,12:15:19,Dine In,QR Pay,9
13,Cantonise Yuen Yang (Ladna Kuey Teow),1,6.5,31/12/2024,12:15:26,Dine In,QR Pay,6.5
11A,Fried Chicken Roll (2 pcs),1,5,31/12/2024,12:15:26,Dine In,QR Pay,5
7A,Honey Sauce Chicken,1,8,31/12/2024,12:15:26,Dine In,QR Pay,8
4A,Gong Bao Sauce Chicken,1,7,31/12/2024,12:22:26,Take Out,QR Pay,7
6B,Si Chuan Mala Sauce Fish,1,9,31/12/2024,12:22:31,Dine In,QR Pay,9
2A,Sweet & Sour Sauce Chicken,1,7,31/12/2024,12:28:05,Take Out,QR Pay,7
4B,Gong Bao Sauce Fish,1,8,31/12/2024,12:30:01,Take Out,QR Pay,8
11B,Fried Fish Ball (7 pcs),1,5,31/12/2024,12:30:01,Take Out,QR Pay,5
3A,Jin Xiang Sauce Chicken,1,7,31/12/2024,12:33:42,Dine In,QR Pay,7
11C,Fried Golden Fish Roll (2 pcs),2,5,31/12/2024,12:33:42,Dine In,QR Pay,10
1A,Salt Egg Butter Milk Chicken,1,8,31/12/2024,12:35:17,Take Out,QR Pay,8
11B,Fried Fish Ball (7 pcs),1,5,31/12/2024,12:35:17,Take Out,QR Pay,5
6A,Si Chuan Mala Sauce Chicken,1,8,31/12/2024,12:35:17,Take Out,QR Pay,8
9B,Black Pepper Sauce Duck,1,9,31/12/2024,12:37:13,Dine In,QR Pay,9
5A,Thai Patpet Sauce Chicken,1,8,31/12/2024,12:37:13,Dine In,QR Pay,8
9B,Black Pepper Sauce Duck,2,9,31/12/2024,12:43:12,Dine In,Cash,18
13,Cantonise Yuen Yang (Ladna Kuey Teow),1,6.5,31/12/2024,12:46:07,Take Out,QR Pay,6.5
11C,Fried Golden Fish Roll (2 pcs),1,5,31/12/2024,12:46:07,Take Out,QR Pay,5
2A,Sweet & Sour Sauce Chicken,1,7,31/12/2024,12:54:42,Dine In,Cash,7
11,Fried Chicken Wan-Tan (5 pcs),1,5,31/12/2024,12:54:42,Dine In,Cash,5
6B,Si Chuan Mala Sauce Fish,1,9,31/12/2024,12:54:42,Dine In,Cash,9
13,Cantonise Yuen Yang (Ladna Kuey Teow),1,6.5,31/12/2024,13:03:53,Take Out,QR Pay,6.5
1MB,Salt Egg Sauce (Mala) Fish,1,9.5,31/12/2024,13:03:53,Take Out,QR Pay,9.5
11B,Fried Fish Ball (7 pcs),1,5,31/12/2024,13:03:53,Take Out,QR Pay,5
8A,Black Paper Sauce Chicken,1,8,31/12/2024,13:10:04,Dine In,Cash,8
11B,Fried Fish Ball (7 pcs),1,5,31/12/2024,13:10:04,Dine In,Cash,5
14,Cantonise Yi Mee,1,6.5,31/12/2024,13:15:10,Dine In,QR Pay,6.5
8B,Black Paper Sauce Fish,1,9,31/12/2024,13:19:06,Take Out,QR Pay,9
9,Teriyaki Sauce Duck,1,9,31/12/2024,13:19:06,Take Out,QR Pay,9
11C,Fried Golden Fish Roll (2 pcs),1,5,31/12/2024,13:19:06,Take Out,QR Pay,5
1B,Salt Egg Butter Milk Fish,2,9,31/12/2024,13:19:31,Take Out,QR Pay,18
9M,Salt Egg Mala Sauce Duck,1,9,31/12/2024,13:24:25,Dine In,QR Pay,9
3A,Jin Xiang Sauce Chicken,1,7,31/12/2024,13:24:25,Dine In,QR Pay,7
3B,Jin Xiang Sauce Fish,1,8,31/12/2024,13:24:25,Dine In,QR Pay,8
2A,Sweet & Sour Sauce Chicken,1,7,31/12/2024,13:28:19,Take Out,QR Pay,7
6A,Si Chuan Mala Sauce Chicken,1,8,31/12/2024,13:37:56,Take Out,QR Pay,8
9B,Black Pepper Sauce Duck,1,9,31/12/2024,13:46:05,Dine In,QR Pay,9
11A,Fried Chicken Roll (2 pcs),1,5,31/12/2024,13:46:05,Dine In,QR Pay,5
2A,Sweet & Sour Sauce Chicken,1,7,31/12/2024,13:46:06,Take Out,QR Pay,7
11,Fried Chicken Wan-Tan (5 pcs),1,5,31/12/2024,13:46:06,Take Out,QR Pay,5
1A,Salt Egg Butter Milk Chicken,1,8,31/12/2024,13:48:02,Dine In,Cash,8
1MB,Salt Egg Sauce (Mala) Fish,1,9.5,31/12/2024,13:48:02,Dine In,Cash,9.5
